,BM,IdioVol3F,Investment,Mom12m,OperProf,Size,SP500,RSSL2K,USDIDX,TBLL13WK,VIX,GDP,UNRATE,INFLATION,POLICY,GLDRSRV,CRUDOIL,regime
1991-05-31,0.021322545506049506,0.030875837286485686,-0.02669831640657494,0.054851430048095784,0.0032976976853025253,0.007802673816524441,0.0386049724936075,0.045307987221647306,0.017369415796246734,0.0036297604529451633,-0.12664470915181236,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1991-06-30,-0.009705747154345912,0.02435456815286119,-0.0017563619707721134,0.011396648771195395,0.02825111567173133,0.03776704320694457,-0.04789262897479862,-0.06016595238237843,0.03146140225047933,0.0018082733571946896,0.2272441219419563,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1991-07-31,-0.00971899980957358,0.006255885959086216,-0.00533327098369929,0.049294160690456224,0.024092625988208827,-0.034652661601529244,0.04485934295776639,0.03072605380186544,-0.0267541095163637,-0.0018050094067749711,-0.22352936585289718,0.012906280572338558,0.014925373134328401,0.008142116950407008,2.0149625935162097,-0.05182014860724926,0.028670220429332982,0.0
1991-08-31,-0.00709375836840731,-0.006902197274477717,0.0029657789070380858,0.007412083673534298,0.01620959961081314,-0.013776193532589964,0.019648784624321847,0.036756230061493644,0.0,-0.036166415644535044,-0.04743084667681563,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1991-09-30,0.005028181174686841,0.010400791998926628,0.030730223200406748,0.009903794494908968,-0.02329401449131807,0.01660495127431827,-0.019143735843086596,0.005862336263635193,-0.03839979056499532,-0.041275758600514245,0.0961272710688652,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1991-10-31,0.000919813376570433,-0.018154710244369543,-0.010391611683559954,0.025686360522488405,-0.008063828593767863,0.002598484062845241,0.011834236654519437,0.026864988007927026,0.00033369053156517836,-0.05675145876240506,-0.023343900967092046,0.009443054288176045,0.02941176470588247,0.007342143906020615,-0.2641129032258065,-0.004792628733547022,0.08440709617180198,0.0
1991-11-30,-0.05885773770949532,0.040702753302498396,0.00571664246295267,0.021648785560583805,0.034396642850441195,0.04199195097360908,-0.0439037086263071,-0.04664867504222969,-0.019348358254919207,-0.09751042537137644,0.30878558320389726,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1991-12-31,-0.02546982957197541,0.07752258431802206,0.027316468175692554,0.187025084541099,0.04610376285652107,-0.12476982393198299,0.11158785507428148,0.07694056642232305,-0.05295391392513693,-0.10804593114843986,-0.04689046160943133,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1992-01-31,0.09622550003376129,-0.1716605925802389,0.025343967369686027,0.00416151404466758,-0.09083371736444668,0.254452211816409,-0.019923751783923582,0.08013057294446568,0.04753354143043653,-0.010309329662834488,-0.09891247541362358,0.01573331800898381,0.04285714285714293,0.008017492711370533,0.07319985950122954,0.021439325002638343,-0.1897709660754262,0.0
1992-02-29,0.07998678908277057,-0.04712380672333216,-0.0019257149855208544,0.00563759002877906,-0.027784774025062853,0.07708091748257151,0.00958954312696414,0.02919667638649659,0.01714481696908532,0.02343754026029976,-0.04137927178962253,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1992-03-31,0.030112640291175774,0.024840694369055116,0.0050657360744399416,-0.0025193873503006614,0.02014161624197941,0.007454565648817635,-0.02183186212532795,-0.03528296075582438,0.007416604988796038,0.030534382172842545,-0.029976018636213686,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1992-04-30,0.03746914399262957,0.11127840060458105,-0.023816270878770585,-0.05026041437175255,0.05683591865113313,-0.07540213268230045,0.027892713957560433,-0.036524312974323236,-0.00033462106844706074,-0.08641978433774855,-0.04017308775925443,0.016919577903984573,0.013698630136986356,0.00795372378886472,-0.4396805655560647,-0.01780541556248927,0.07561105207226348,0.0
1992-05-31,-0.001418801566593464,0.0030781729790370083,0.00010440596448924033,-0.009336420226999098,0.017198667251563826,-0.011090131897636746,0.0009639568254422581,0.011515386879042966,-0.02677975287130241,0.0,-0.10753381229932846,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1992-06-30,0.034816840113527814,0.07531877271502752,0.019779707648627243,-0.04659934604656102,0.011193248814595824,-0.03714974871599863,-0.017358833150663777,-0.05007053308221776,-0.04012841035330339,-0.035135165612308894,-0.0367964854141839,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1992-07-31,-0.04548965298058327,0.020861765502141916,-0.0001124675942547615,0.011841498318377441,0.036920564043715354,-0.03328774821291569,0.039373686063305824,0.03266520098789716,-0.021619655186366105,-0.10924366212280023,-0.013483168541750135,0.014817108894267905,0.04054054054054057,0.00789096126255373,-0.059462616822429815,0.04173350162640399,0.07489008546164122,0.0
1992-08-31,-0.054950190585537184,0.06372141952427901,-0.001496170020589549,-0.013838551014986544,0.054067501448263444,-0.024539186949679825,-0.02399753160189122,-0.030553620412833715,-0.03699189687734139,-0.006289302046118661,0.03113134738321799,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1992-09-30,-0.0022799322560359547,0.022694965087409313,0.03278929843477485,0.011985862449598761,-0.020295722784191006,-0.01205289016911193,0.009105593857418715,0.02182324552410031,0.028144032682594133,-0.1487341822292001,0.05154637799689343,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1992-10-31,0.011807479063213,0.011160299186260492,0.0283530486116097,0.027911137920809237,-0.01139098717015763,-0.014880576576921545,0.002106282691536787,0.031102586108024077,0.08051786562462859,0.10037173798631849,0.1309523753870545,0.017385144094218097,-0.051948051948051965,0.008540925266903754,0.37274872686622773,-0.047727363396793177,-0.003263017601911944,0.0
1992-11-30,0.04118570331219562,-0.04003791792297562,0.014933566113088936,0.016267217842322435,-0.02985233374339702,0.023357894048621652,0.03026180770368403,0.07490821789835755,0.036631281354370326,0.10472970904879042,-0.1944272113818286,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1992-12-31,0.0415361138136634,-0.01497310978334987,0.009291341412080323,0.040978386461311356,-0.030759726028138257,0.028113368660609872,0.010107766987062838,0.03367474407397175,0.016732764572194636,-0.058103993372692564,-0.033820178809899404,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1993-01-31,0.07427074028151148,-0.0938010322178855,0.010569350633262697,0.06640798431541262,-0.06533185299151267,0.12966152752549065,0.007045987892006611,0.032080049648887776,0.0010827032639699752,-0.058441504154985724,-0.011933144166426657,0.0072829568541386,0.0,0.007762879322512406,-0.22149837133550476,-0.035467938601416615,-0.12048137218738475,0.0
1993-02-28,0.026059408453731114,0.0626354731751515,-0.016011687917443007,0.02356173848881471,-0.0053457097764191275,-0.002389044166270282,0.010483627595407663,-0.024945209509657063,0.017196668646216384,0.017241362300696395,0.059581301656398855,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1993-03-31,0.027838631300094674,0.02671864888628872,0.018221894441189823,0.05354724458870952,-0.020458294371885954,-0.00143924473060697,0.01869729905188877,0.030574178048612177,-0.023179162513966678,-0.020338963325323256,-0.047872349676721826,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1993-04-30,0.006193002648158474,-0.022544147696618277,0.0015692448042681217,0.01626777332481444,-0.06469131781696547,0.04688556007665956,-0.025416810160156622,-0.02848921882471578,-0.025906224139098155,0.006920408373887188,-0.008778903353668599,0.011810756258415545,-0.0273972602739726,0.007002801120448154,-0.2261738726173873,0.06047191871311641,0.06264744429882052,0.0
1993-05-31,-0.008066366830696281,-0.0581081329846016,0.007194883909083849,-0.003694908553087073,-0.030588556946323897,0.015471920014346052,0.02271746278774489,0.042707068791184355,-0.004581473265190872,0.051546341073743784,0.08454107763968532,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1993-06-30,0.04972390226986034,0.02306532074657275,0.020059751154792194,0.06706468086242379,-0.028077507062595264,0.04814948828718202,0.0007552285391652092,0.0049959242426989015,0.05107763054375103,-0.00980391240220746,-0.1640682995052717,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1993-07-31,0.013703168176259606,-0.00840047106990316,0.02298050671931562,0.0684304575049568,-0.022991445025120516,0.019625553860691314,-0.00532704570835929,0.013327621722760918,0.018583846461669884,0.0,0.04174061312618327,0.010744552124787754,-0.028169014084506894,0.004867872044506116,2.1686692700510664,-0.023354044791961015,-0.11859891465219541,1.0
1993-08-31,0.006142856173970701,-0.003119294379137494,0.020316735608860048,0.04476753866486072,-0.031017700692790084,-0.019738684666344875,0.03443195614588723,0.041063990439735853,-0.014889438580735881,-0.006600653833452097,0.010230250973268351,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1993-09-30,-0.00043771260160152536,-0.0155848433401099,0.0019386644191001778,0.06426521980058819,-0.01458890934091861,0.04415330158328756,-0.009987930164805037,0.027541937806100147,-0.012027645451021196,-0.029900303805469486,0.09620247704220275,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1993-10-31,-0.02451240963669099,-0.05111226752320763,-0.0015227834174561528,-0.064535806305825,-0.029319419530016155,0.030360490546180507,0.019392922751884534,0.024629356800560886,0.02434822391360636,0.0376711959663496,-0.11778289144954246,0.019127888036468033,-0.01449275362318847,0.007612456747404739,-0.7289662037256481,0.00652114870558318,0.015616254337848412,1.0
1993-11-30,0.008334172853376565,0.017230043188886768,-0.0037113056392372723,-0.08027249421304039,0.042425765387587244,-0.006294926228428865,-0.01291062608362914,-0.03383744602787542,0.011884699533618592,0.03630367476998697,0.20069809625469803,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1993-12-31,0.01614892172344251,0.05407077305470365,-0.00632889581095053,0.0182691630693117,-0.01161433372263454,-0.037924065398138196,0.010091174724184526,0.03266639733298726,0.006548147379825231,-0.04458601918054628,-0.15261630425426065,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994-01-31,0.028292240656975,-0.00595152370278762,0.047205301690531165,-0.01622620288168186,-0.008172157818264303,0.01917413807670232,0.032500745519977725,0.030666277845564416,-0.012907889790067184,-0.009999990463256836,-0.08833617036451302,0.014530625466762537,-0.02941176470588236,0.004807692307692513,-0.25883175935641833,-0.004776458637566816,-0.17332598511986774,1.0
1994-02-28,-0.02398380410728851,-0.007079290634614321,-0.0014259919001262666,0.01297199003312155,-0.005738254557895783,0.014237762216913197,-0.030044997286678532,-0.003714506510519966,-0.010879729322895604,0.13131308509383777,0.3988710936473179,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1994-03-31,0.019376002724248664,0.05274027177051166,-0.01490562941858875,0.014193677841955354,0.02060817071002896,-0.0008714699249189328,-0.04574651060635082,-0.05449478886462955,-0.01575891533655882,0.03273813599665809,0.375252247499972,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1994-04-30,0.010105860836745029,0.07580813750720483,0.003597757615149799,0.015365506349430014,0.05419619704487899,-0.037471442883197814,0.011530643100964522,0.00593485823171136,-0.01010095461715299,0.11239189143228767,-0.3266503694846614,0.018449328325780945,-0.030303030303030165,0.0061517429938480195,4.087541293062765,0.03674561976650881,0.09199999999999986,1.0
1994-05-31,0.025575026086605,0.026286247136582563,-0.00924549694680421,-0.023366048418634433,0.017785117902822778,-0.018582417648308813,0.012397144202814125,-0.012947947863579223,0.004342096011272556,0.08031092995416378,-0.05374006537343723,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1994-06-30,-0.002939311184664728,0.03606090537057871,-0.015710693932710296,-0.029232313887399886,0.009474084424491158,-0.0009086865603483707,-0.026790823628320082,-0.036063886140835,-0.03134450931372468,-0.007194294786443289,0.14888722746084393,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1994-07-31,-0.0054775792414307745,0.043800913678168074,-0.002033061639582834,-0.0046035823252769115,-0.01186903966813957,-0.023293355983526,0.03148990725890011,0.015689393556941322,0.0027895558172088553,0.031400994838986174,-0.2565130316694403,0.011610984015164583,-0.04687500000000011,0.008152173913043681,-0.7416168081257827,-0.017098865706062116,0.1996336996336996,0.0
1994-08-31,-0.02109148895980384,-0.019210401346537287,0.027114207843280447,0.017435990322612227,0.00162217551180599,-0.027413349546370536,0.03759869964992624,0.05433094279385764,-0.0022254876101506227,0.06791568223616307,0.07547171104679595,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994-09-30,-0.018289938467606293,-0.02962490771547699,0.007434655599600326,-0.02061648560293694,-0.006915836834149092,0.03495003122686069,-0.026877534841474704,-0.004663501371345968,-0.019962093811520365,0.024122836599720143,0.19298240721892412,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994-10-31,-0.014351382318641748,0.034925504429167864,0.00861928304280557,0.03049379992302126,0.024580517856836126,-0.030104420613023763,0.020833815622011143,-0.004294826119386919,-0.024920287670201824,0.07494644516372762,0.019607891588331983,0.016943354146561118,-0.0491803278688524,0.006738544474393482,0.49003769520732376,0.042346835951735606,-0.09872773536895663,0.0
1994-11-30,-0.009162030207638505,0.01947649274706742,-0.0002813911151816617,-0.0035576853624511573,0.029883928430136875,-0.009005718943949526,-0.03950461187888721,-0.04223199785125242,0.04014464597972145,0.10557773143866234,0.09546698829594069,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994-12-31,-0.0019127428457985651,0.07340859756956863,0.011286237173271818,0.02211997613849248,0.0018151994518862402,-0.05141444700292663,0.012299117331743048,0.025015355620682023,-0.004487758429376987,-0.0036036000430957893,-0.17241379516522393,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995-01-31,0.006794587868203639,0.012852269357923163,-0.033133248833189355,-0.014480800373838587,0.0414294507346582,0.01328908995319078,0.024277711761677034,-0.014019789496241275,-0.008339969178038364,0.056057853710331784,-0.09393937795724838,0.008987043827146657,-0.034482758620689724,0.007362784471218076,2.7674978918202626,-0.03189800332355619,0.015810276679841806,0.0
1995-02-28,0.013291585042135123,0.0408486725580528,0.015623414268319591,0.008432789063862023,0.0008116786493892469,-0.023676900168247417,0.03607414807259257,0.03937614332740624,-0.023411724157365477,-0.015410984629513846,-0.017558531561636115,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995-03-31,-0.017382635793546153,-0.002284507337605435,0.01765317333290506,0.033068467455116934,0.015797188762742165,-0.010206772695726563,0.027329195113380722,0.016369729779622144,-0.04689862405428313,-0.008695685345193604,0.13787233068587934,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995-04-30,0.03964948091825038,-0.010965314135082949,0.029288906659459046,0.009627912309443598,0.024543794584988232,0.009486389461959677,0.027960357804911462,0.02070799801191603,-0.001220982567253004,-0.0017543425226828058,-0.12116678380145995,0.007804539283188916,0.03571428571428581,0.008637873754152814,-0.7129884248896847,0.1958100614030276,0.104502501389661,0.0
1995-05-31,0.021356222878443853,0.04022521468472551,0.004050836147663883,0.0062387981296683215,0.024388744543962337,-0.017275474001563373,0.03631171269946476,0.01532849820204607,0.00941316154449523,-0.010544805303367766,0.0936170537421046,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995-06-30,-0.008325172557811289,-0.057516825910690295,0.00695166803945102,-0.01475595476602709,-0.014667905479306187,0.04583928736767029,0.021278543431649366,0.04950973129625358,-0.011989800986175747,-0.0355240287809756,-0.11439690454395757,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995-07-31,0.0017912279152176858,-0.05066555185483568,-0.001256435254701871,0.0213813021773146,-0.035584625363075606,0.02120378709987092,0.03177603957520647,0.05672882297674575,-0.00012260524645713033,-0.00184157502040605,0.1854129732388765,0.01347157900207585,-0.01724137931034475,0.005270092226613787,-0.19774955436720143,0.03578622200994541,-0.1293407146451938,0.0
1995-08-31,0.04830692490399002,-0.00648728288685696,-0.00936231010166444,0.004760583553330422,-0.008146945186653154,0.03292194906561785,-0.0003202374774278205,0.01865072839691595,0.04903763656938942,-0.027675293958666858,-0.14603405091023236,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995-09-30,-0.0071156633702917915,0.04689551848043205,0.007955845072831647,0.057658976829336295,0.02276044488162432,-0.0037922237149036198,0.04009747288732535,0.016606096638698276,-0.014958499285518845,-0.005692639452927528,0.10590271396493733,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995-10-31,-0.0038910364247597418,0.09770386216351912,0.023519427464706366,0.0846042901767261,0.044782004264123376,-0.042872753126821816,-0.004979335189770229,-0.045524855533614184,-0.007474163561219216,0.01335881196926847,0.08555731335717476,0.011643829821849971,-0.03508771929824561,0.005897771952817932,0.9977780863768921,-0.06596008166778955,0.008092485549132888,0.0
1995-11-30,-0.020435636195666684,0.0036838756754118407,0.014975880687317478,-0.03980344508079403,-0.003375210867109124,-0.05549323596179567,0.04104900278106194,0.041620207838871215,0.019125010806636533,0.0018832822955929807,-0.16268980566972135,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995-12-31,0.004702992969433772,0.07282384278791998,0.0006027370118921738,-0.0019452608489088918,0.002700674146709714,-0.021310707485827307,0.01744387340596476,0.02394845735307216,-0.005864414584474065,-0.06766919584552955,0.08117448534116889,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1996-01-31,0.010668504316375227,0.05427831698715879,-0.009660115500231936,0.015001386583779919,0.028002917567846675,0.006587803180147622,0.03261738686923121,-0.001867254282404196,0.0309107485978648,-0.010080683538370105,0.0007986641247539339,0.012335920117191312,0.018181818181818077,0.007817589576547102,0.2471847629639925,-0.0466612145984856,0.08256880733944949,0.0
1996-02-29,0.002470797570865768,-0.024470869556173058,-0.008348197013675729,0.0058278857960036845,-0.029170880329205118,0.034894156859540004,0.006933701784703983,0.03028089176584703,-0.012474208882490956,-0.006109925438593122,0.359936255280886,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1996-03-31,-0.02099795304606411,0.028539836088735893,-0.016592991435935067,-0.025089938074520646,0.021251215364445297,0.013940147723610075,0.007916567590839696,0.017973091033544053,0.0026653809838779186,0.02459013990675496,0.10798111187673687,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1996-04-30,-0.01323664068367636,-0.13247744294224095,-0.013305339927347393,-0.03915567706348888,-0.022702807341728914,0.04676017460676141,0.01343142201418468,0.05293711747501151,0.017337032572807054,0.002000045776367143,-0.16154657694045693,0.02088996231540885,0.0,0.009049773755656076,-0.3215360606398394,0.01386318852387447,0.24841101694915269,0.0
1996-05-31,-0.023070217857255826,-0.0692900090717864,0.006516273386040217,0.005386613726827916,0.022725078401229393,0.09085689039068012,0.022853405991703157,0.038962924577296665,-0.0027266288675601436,0.005987970379371932,0.01516107215886664,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1996-06-30,-0.0037088082847839265,0.13078945790028573,-0.013227979706243675,0.03249981397978807,0.06028885889632418,-0.04772604715491269,0.0022567099722681228,-0.04211695590684439,0.00045569510234244603,-0.001984077801659545,-0.14872429589517688,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1996-07-31,-0.0034149431832549704,0.12853202432020994,0.02669770780655889,0.006155948580874648,0.06422361125485865,-0.04363770463724226,-0.045748016719207696,-0.08831247409250242,-0.02186288061509145,0.029820996475860673,0.42251452122483024,0.012270629067677286,-0.017857142857142794,0.005765534913517056,-0.47046742791423646,0.019127716991004462,-0.09546033092914719,0.0
1996-08-31,0.012121429728631394,-0.059800341230162646,0.009771761536041756,0.015868904883813872,-0.022184517736498877,-0.0058627269312010455,0.01881393514756069,0.056582293932951,0.005355053274755495,-0.00772200061362871,-0.12589922769039086,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1996-09-30,-0.017768762110861203,-0.010021817299607494,-0.01580971518081775,0.038742025677616976,0.026820309706717227,-0.04735892935808661,0.05420332732833044,0.03746858027636568,0.018295528252524118,-0.04474708658518811,-0.0035273054165224638,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1996-10-31,0.017949722408338697,0.12409049326867994,0.0044962806056185745,0.0768298536919183,0.03939840401245731,-0.05627478861763868,0.026101002422918018,-0.016801891157646853,-0.005799432818645589,0.020366677103347275,0.0684365660884454,0.0157860729654693,-0.054545454545454564,0.007643312101910826,0.05367669872789338,-0.12884557758285753,0.16791744840525324,0.0
1996-11-30,0.0040884202901643185,0.05067277669153514,-0.010898895307602685,-0.08754193090313622,0.06047587731694448,-0.06331818836998637,0.07337615178140577,0.03975681280252563,0.00560445913369767,-0.003992107155678881,-0.05356163379413004,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1996-12-31,0.02778904600706622,0.01851414392967099,-0.0022339738114074414,-0.013549715091582093,-0.002611054103493271,-0.005226636037554133,-0.021505414489508046,0.02400384160746305,0.00295725820797732,0.012024132739239413,0.2205368040402853,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1997-01-31,-0.021496399763916263,0.0003690589649556486,-0.02324221791596548,0.04219952974714092,0.05226432535234493,0.03051842349015499,0.061317039054128886,0.01886331632273497,0.055114545175005025,-0.007920784226189581,-0.06931169969652917,0.012456035403402899,0.019230769230769162,0.007585335018963413,2.3069787985865724,-0.11403549554010695,0.010843373493976127,0.0
1997-02-28,0.021120821622431007,0.10284914479237806,0.01004754486758297,0.005762887425557528,0.010091860385044171,-0.0129888380115728,0.0059275902346540565,-0.02544329165915682,0.01988390429833231,0.011976035935817197,0.08371859915769053,0.0,0.0,0.0,0.0,0.0,0.0,0.0
